orgao_superior_codigo_siorg,orgao_superior_nome,orgao_superior_sigla,orgao_codigo_siorg,orgao_nome,orgao_sigla,orgao_como_no_raiox_nome,orgao_como_no_raiox_sigla,ano_mes_referencia,area,servico,situacao,situacao_raiox,integracao_pagtesouro,valor_percentual_etapas_digitais,valor_economia_potencial_governo,valor_economia_potencial_sociedade,quantidade_beneficiados_ano,valor_economia_anual_governo,valor_economia_anual_sociedade,valor_investimento,previsao_entrega_trimestre
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Solicitar análise relativa à Guia de Recolhimento do FGTS e Informações à Previdência Social (GFIP),Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar Auxílio Funeral de aposentado, militar reformado ou da reserva e anistiado político atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,1100,123732.0,127058.0,13582.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Solicitar Bolsa de Qualificação Profissional,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,9
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar comprovante de rendimentos de aposentados, militar reformado ou da reserva e anistiado político atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,9
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar Contra-cheque de aposentados, militares reformados ou da reserva, pensionistas e anistiados políticos atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,2900,29235.0,590776.0,8847.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar desbloqueio de senha de acesso ao SIGEPE para aposentados, militares reformados e da reserva, pensionistas e anistiados políticos atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,4000,13350.0,595284.0,8847.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar Fichas Financeiras de aposentados, militares reformados ou da reserva, pensionistas e anistiados políticos atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,2900,29304.0,432227.0,8847.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar inscrição, alteração, regularização ou cancelamento no CPF de residente no exterior",Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,5
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública","Solicitar Isenção de Imposto de Renda para aposentados, pensionistas e anistiados políticos atendidos pelo DECIPEX",Transformado,Digitalizado,,1.0,0.0,0.0,300,35078.0,29610.0,13582.0,6
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Solicitar Revisão de Dívida Inscrita,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Transferir o Responsável pelo Imóvel no Cadastro da SPU,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Unificar Imóveis da União,Transformado,Digitalizado,,1.0,0.0,0.0,100,29334.0,25922.0,34655.0,5
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Validar Certidão de Autorização para Transferência - CAT de Imóvel da União,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Validar cópia da declaração de imposto de renda,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Finanças, Impostos e Gestão Pública",Validar e assinar documentos digitais,Transformado,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,7
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Justiça e Segurança,Obter serviço de mediação para contenda por ação ou omissão de empresa multinacional.,Digital,Digitalizado,,0.5,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Justiça e Segurança,Solicitar Alteração Estatutária de Entidade Sindical,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Justiça e Segurança,Solicitar Atualização Sindical,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Justiça e Segurança,Solicitar Código Sindical,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Justiça e Segurança,Solicitar inscrição no Cadastro de Entidades Sindicais Especiais,Digital,Digitalizado,,0.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,"Consultar débitos do FGTS, guias pagas (histórico de pagamento) e não pagas (em aberto)",Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Consultar extrato de FGTS (integração com a Carteira Digital do Trabalho),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Consultar histórico de acesso à Escrituração Contábil Digital,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Consultar histórico de fiscalização e fiscalizações em aberto,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Domicílio trabalhista eletrônico,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Emitir certificado de regularidade do FGTS (Disponibilizar link para emissão do Certificado de Regularidade Fiscal),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,"Emitir guias de recolhimento do FGTS (edição de guias, pagamento de guias atrasadas, emitir guias de débitos inscritos em dívida ativa)",Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Enviar documentos (solicitados pela fiscalização do trabalho),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Protocolar defesa de auto de infração trabalhista ou notificação de débito de FGTS,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Protocolar petições em processo administrativo de auto de infração e notificação de débito de FGTS,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Protocolar recurso de auto de infração trabalhista ou notificação de débito de FGTS,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Realizar parcelamento de débitos do FGTS,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,"Receber notificações, avisos e orientações",Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Solicitar compensação ou restituição de valores pagos indevidamente ao FGTS,Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Não informado,Verificar base de cálculo do FGTS (integração com a Carteira Digital do Trabalho),Pactuado,Em digitalização,,0.0,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,Saúde e Vigilância Sanitária,Registrar ações rotineiras de combate ao Aedes aegypti,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar a plataforma SINE Aberto,Transformado,Digitalizado,,1.0,0.0,0.0,300000,-560738.0,18665625.0,110339.0,3
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar estatísticas do Seguro-Desemprego,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar Indicadores do Sine,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar o Aplicativo eSocial Doméstico,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar o Cadastro Nacional de informações Sociais dos Regimes próprios de Previdência Social,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar o mapa do emprego,Transformado,Digitalizado,,1.0,0.0,0.0,1200,0.0,0.0,0.0,4
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar o Sistema de Gestão de Consultas e Normas do RPPS,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Acessar o Sistema Gerencial de Informações dos Regimes Próprios de Previdência Social,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Admitir empregado no eSocial Simplificado Pessoa Física (Doméstico e Segurado Especial),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Admitir empregado no eSocial Simplificado Pessoa Jurídica (MEI),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Apresentar Certidão Declaratória de Transporte de Trabalhadores,Transformado,Digitalizado,,1.0,0.0,0.0,500,-3111.0,351990.0,20973.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Apresentar Defesa contra Auto de Infração e Notificação de Débito de FGTS,Digital,Digitalizado,,0.66,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Buscar emprego no Sistema Nacional de Emprego (Sine),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Buscar orientação trabalhista,Pactuado,Em digitalização,,0.5,0.0,0.0,0,0.0,0.0,0.0,12
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Buscar trabalhador no Sistema Nacional de Emprego (Sine),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Cadastrar o Sistema de Registro de Ponto Eletrônico,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Cadastrar recurso relativo à Bolsa de Qualificação Profissional,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Cadastrar recurso relativo ao seguro-desemprego,Transformado,Digitalizado,,1.0,0.0,0.0,375000,-17232502.0,42106168.0,1849872.0,3
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Cadastrar-se como Beneficiária, Fornecedora e Nutricionista no Programa de Alimentação do Trabalhador (PAT)",Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar a identificação de empregadores e equiparados contratantes do serviço de SESTR externo (NR 31),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,34786.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar a Ocorrência de Doenças Ocupacionais, Acidentes Graves, Fatais e Demais Incidentes em Plataforma de Petróleo (NR37)",Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar a ocorrência de vazamento, incêndio ou explosão em caldeiras, vasos de pressão, tubulações e tanques metálicos de armazenamento",Transformado,Digitalizado,,1.0,0.0,0.0,100,-3560.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar Acidente de Trabalho Fatal na Indústria da Construção, Reparação e Desmonte Naval (NR34)",Transformado,Digitalizado,,1.0,0.0,0.0,50,166877.0,6568.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Acidente de Trabalho Ocorrido a Bordo de Embarcação (NR29),Transformado,Digitalizado,,1.0,0.0,0.0,50,166877.0,5603.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Acidente Fatal na Atividade de Mineração (NR 22),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,12256.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Acidente Fatal na Indústria da Construção (NR 18) ,Transformado,Digitalizado,,1.0,0.0,0.0,500,166877.0,87910.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar acidentes e incidentes envolvendo materiais explosivos (NR19),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,17558.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Acidentes ou Situações de Risco Ocorridos Durante Operação de Mergulho (NR 15 - Anexo 6),Transformado,Digitalizado,,1.0,0.0,0.0,100,-3560.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar férias coletivas,Transformado,Digitalizado,,1.0,0.0,0.0,10000,25175.0,1196314.0,20235.0,5
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Inspeção Especial em Barragens (NR 22),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,34786.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Interrupção Temporária ou Definitiva de Lavra (NR 22),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,34786.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Irregularidade em Equipamento de Proteção Individual – EPI (NR6),Transformado,Digitalizado,,1.0,0.0,0.0,100,-3560.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Irregularidade no Processo Eleitoral da CIPA (NR5),Transformado,Digitalizado,,1.0,0.0,0.0,1000,-780.0,42660.0,13629.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Irregularidade no Processo Eleitoral da CIPATR (NR31),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,34786.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar o Descomissionamento de Plataforma de Petróleo (NR 37),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,56292.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar o enquadramento de caldeira com Sistema de Gerenciamento de Combustão – SGC (NR 13),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Ocorrência de Mudança do Operador de Concessão de Perfuração Marítima (NR 30 – Anexo 2),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,34786.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar Ocorrência de Vazamento, Incêndio ou Explosão Ocorrido em Plataforma ou Instalações de Apoio (NR 30-Anexo 2)",Transformado,Digitalizado,,1.0,0.0,0.0,50,166877.0,6343.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar Ocorrência de Vazamentos, Incêndio e ou Explosão Envolvendo Inflamáveis e Líquidos Combustíveis (NR 20)",Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,21481.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência","Comunicar projeto de instalação, reforma ou mudança na indústria ou comércio de fogos de artifício e outros artefatos pirotécnicos (NR 19)",Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,17582.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Comunicar Risco Potencial em Plataforma de Petróleo capaz de gerar um Acidente Ampliado (NR37),Transformado,Digitalizado,,1.0,0.0,0.0,100,166877.0,56292.0,13082.0,2
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Conhecer ou Consultar o Fator Acidentário de Prevenção,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Consultar andamento processual dos autos de infração,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Consultar auto de infração trabalhista,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Consultar notificação de débito de FGTS,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Consultar Quadro Brasileiro de Qualificações,Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
235876,MINISTÉRIO DA ECONOMIA,ME,235876,MINISTÉRIO DA ECONOMIA,ME,MINISTÉRIO DA ECONOMIA,ME,202110,"Trabalho, Emprego e Previdência",Efetuar desligamento de empregado no eSocial Simplificado Pessoa Física (Doméstico e Segurado Especial),Digital,Digitalizado,,1.0,0.0,0.0,0,0.0,0.0,0.0,
